D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_09_746.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_09_746.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_09_746.jpg,0,1,0,30.19032
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_09_814.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_09_814.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_09_814.jpg,0,1,0,30.19031
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_09_883.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_09_883.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_09_883.jpg,-0.05,1,0,30.18972
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_09_951.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_09_951.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_09_951.jpg,-0.25,1,0,30.1748
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_020.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_020.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_020.jpg,0,1,0,30.19075
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_089.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_089.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_089.jpg,0,1,0,30.19007
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_158.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_158.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_158.jpg,0,1,0,30.19022
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_229.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_229.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_229.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_302.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_302.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_302.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_370.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_370.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_370.jpg,0,1,0,30.19033
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_438.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_438.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_438.jpg,0,1,0,30.19031
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_507.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_507.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_507.jpg,0,1,0,30.19034
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_576.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_576.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_576.jpg,0,1,0,30.19008
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_644.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_644.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_644.jpg,0,1,0,30.19029
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_714.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_714.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_714.jpg,-0.1,1,0,30.18766
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_784.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_784.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_784.jpg,-0.25,1,0,30.17476
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_857.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_857.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_857.jpg,0,1,0,30.1901
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_10_930.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_10_930.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_10_930.jpg,0,1,0,30.18983
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_001.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_001.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_001.jpg,0,1,0,30.19016
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_072.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_072.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_072.jpg,0,1,0,30.1903
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_146.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_146.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_146.jpg,0,1,0,30.19029
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_218.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_218.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_218.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_289.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_289.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_289.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_361.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_361.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_361.jpg,0,1,0,30.19029
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_432.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_432.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_432.jpg,0,1,0,30.1903
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_501.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_501.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_501.jpg,-0.15,1,0,30.1847
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_575.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_575.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_575.jpg,0,1,0,30.18453
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_646.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_646.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_646.jpg,0,1,0,30.18993
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_719.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_719.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_719.jpg,0,1,0,30.19054
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_790.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_790.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_790.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_862.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_862.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_862.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_11_934.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_11_934.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_11_934.jpg,0,1,0,30.19025
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_004.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_004.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_004.jpg,0,1,0,30.19031
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_071.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_071.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_071.jpg,-0.1,1,0,30.18774
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_145.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_145.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_145.jpg,-0.25,1,0,30.17487
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_222.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_222.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_222.jpg,0,1,0,30.19007
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_293.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_293.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_293.jpg,0,1,0,30.1899
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_364.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_364.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_364.jpg,0,1,0,30.19016
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_435.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_435.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_435.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_505.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_505.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_505.jpg,0,1,0,30.19032
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_578.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_578.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_578.jpg,0,1,0,30.19026
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_652.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_652.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_652.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_718.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_718.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_718.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_793.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_793.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_793.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_864.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_864.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_864.jpg,0,1,0,30.19032
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_12_937.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_12_937.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_12_937.jpg,-0.05,1,0,30.18966
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_008.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_008.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_008.jpg,-0.25,1,0,30.17471
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_080.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_080.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_080.jpg,0,1,0,30.18299
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_155.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_155.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_155.jpg,0,1,0,30.18952
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_225.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_225.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_225.jpg,0,1,0,30.19009
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_298.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_298.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_298.jpg,-0.15,1,0,30.18588
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_366.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_366.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_366.jpg,-0.3,1,0,30.17119
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_433.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_433.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_433.jpg,-0.5000001,1,0,30.14673
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_502.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_502.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_502.jpg,0,1,0,30.18553
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_572.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_572.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_572.jpg,0,1,0,30.18948
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_639.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_639.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_639.jpg,0,1,0,30.19005
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_712.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_712.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_712.jpg,0,1,0,30.1901
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_781.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_781.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_781.jpg,0,1,0,30.19026
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_854.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_854.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_854.jpg,0,1,0,30.19035
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_922.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_922.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_922.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_13_993.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_13_993.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_13_993.jpg,-0.05,1,0,30.18974
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_059.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_059.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_059.jpg,-0.2,1,0,30.17989
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_130.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_130.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_130.jpg,-0.4,1,0,30.15754
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_197.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_197.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_197.jpg,-0.5500001,1,0,30.13925
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_265.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_265.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_265.jpg,0,1,0,30.18435
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_339.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_339.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_339.jpg,0,1,0,30.18918
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_407.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_407.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_407.jpg,0,1,0,30.19006
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_480.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_480.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_480.jpg,0,1,0,30.19024
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_551.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_551.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_551.jpg,0,1,0,30.19028
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_624.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_624.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_624.jpg,0,1,0,30.19027
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_694.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_694.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_694.jpg,0,1,0,30.19034
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_765.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_765.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_765.jpg,0,1,0,30.1902
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_837.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_837.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_837.jpg,0,1,0,30.1901
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_904.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_904.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_904.jpg,0,1,0,30.19011
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_14_973.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_14_973.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_14_973.jpg,0,1,0,30.19
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_039.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_039.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_039.jpg,0,1,0,30.18981
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_111.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_111.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_111.jpg,0,1,0,30.19003
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_184.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_184.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_184.jpg,0,1,0,30.19003
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_256.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_256.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_256.jpg,0,1,0,30.18846
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_329.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_329.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_329.jpg,0,1,0,30.19052
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_399.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_399.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_399.jpg,0,1,0,30.19049
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_470.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_470.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_470.jpg,0,1,0,30.18881
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_540.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_540.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_540.jpg,0,1,0,30.19092
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_609.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_609.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_609.jpg,-0.05,1,0,30.18992
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_679.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_679.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_679.jpg,-0.2,1,0,30.17997
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_748.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_748.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_748.jpg,0,1,0,30.18936
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_818.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_818.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_818.jpg,0,1,0,30.19021
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_892.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_892.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_892.jpg,0,1,0,30.1903
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_15_963.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_15_963.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_15_963.jpg,0,1,0,30.19022
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_16_031.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_16_031.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_16_031.jpg,-0.2,1,0,30.18018
D:\P\self_driving_car\CNN_approach\Data\IMG\center_2023_03_25_10_46_16_101.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\left_2023_03_25_10_46_16_101.jpg,D:\P\self_driving_car\CNN_approach\Data\IMG\right_2023_03_25_10_46_16_101.jpg,-0.35,1,0,30.164
